slug,source,substrate,severity,severity_prob,prompt_injection_prob,malicious_code_prob,secret_exposure_prob,untrusted_fetch_prob,content_len,defender_positive
JosiahSiegel/claude-plugin-marketplace,github_plugins,plugins,L1,0.9986,0.0002,0.0001,0.0002,0.0543,5663,False
mickek/ha-pilot,github_plugins,plugins,L2,0.9777,0.0058,0.1011,0.0639,0.5482,8192,False
wbopan/cotask,github_plugins,plugins,L1,0.9986,0.0003,0.0001,0.0005,0.0051,4806,False
kmichels/multi-manus-planning,github_plugins,plugins,L1,0.9945,0.0002,0.0002,0.0016,0.0020,8192,False
pacaplan/wtf,github_plugins,plugins,L1,0.9460,0.0002,0.0003,0.0001,0.0049,2200,False
pzep1/claudecode-debug-mode,github_plugins,plugins,L2,0.8990,0.0003,0.0003,0.0045,0.4604,1663,False
uyu423/yowu-claude-marketplace,github_plugins,plugins,L1,0.9967,0.0004,0.0001,0.0005,0.8291,956,False
outfitter-dev/agents,github_plugins,plugins,L1,0.9958,0.0002,0.0003,0.0008,0.0110,5829,False
deepeshBodh/human-in-loop,github_plugins,plugins,L1,0.9993,0.0004,0.0020,0.0004,0.0061,8192,False
prismatic-io/prismatic-skills,github_plugins,plugins,L1,0.9888,0.0002,0.0001,0.0020,0.0049,8192,False
nilecui/SkillsBase,github_plugins,plugins,L1,0.9957,0.0004,0.0003,0.0010,0.0287,8052,False
phamquiluan/awesome-cli-agents,github_plugins,plugins,L1,0.9761,0.0001,0.0005,0.0010,0.0374,8192,False
cassiewallace/airbnb-swift-style-agent-skill,github_plugins,plugins,L0,0.9981,0.0017,0.0007,0.0005,0.0040,6194,False
xiaolai/claude-plugin-marketplace,github_plugins,plugins,L1,0.9963,0.0003,0.0001,0.0001,0.1534,3367,False
choisungwook/portfolio,github_plugins,plugins,L0,0.9383,0.0008,0.0010,0.0023,0.0033,6462,False
ScottRBK/context-hub-plugin,github_plugins,plugins,L1,0.9970,0.0003,0.0001,0.0007,0.0270,5119,False
ananddtyagi/cc-marketplace,github_plugins,plugins,L2,0.9929,0.0017,0.0025,0.0040,0.7932,3799,False
anthropics/life-sciences,github_plugins,plugins,L1,0.9900,0.0004,0.0002,0.0002,0.5986,5977,False
gupsammy/Claudest,github_plugins,plugins,L2,0.6773,0.0012,0.0008,0.0013,0.8979,8192,False
fivetaku/gptaku_plugins,github_plugins,plugins,L1,0.9983,0.0005,0.0006,0.0006,0.5969,4083,False
TheBushidoCollective/han,github_plugins,plugins,L3,0.9957,0.0093,0.9892,0.0102,0.9175,3449,False
adrianpuiu/claude-skills-marketplace,github_plugins,plugins,L1,0.9876,0.0004,0.0007,0.0002,0.0014,5311,False
SawyerHood/sawyer-mart,github_plugins,plugins,L1,0.9940,0.0010,0.0003,0.0006,0.6657,2959,False
iPlug3/audio-plugin-dev-skills,github_plugins,plugins,L1,0.9645,0.0003,0.0007,0.0005,0.0021,1718,False
diegomarino/claude-toolshed,github_plugins,plugins,L2,0.9788,0.0127,0.1163,0.0129,0.3839,8192,False
SShadowS/al-lsp-for-agents,github_plugins,plugins,L3,0.9119,0.0054,0.8592,0.0019,0.9192,4049,False
LeeJuOh/claude-code-zero,github_plugins,plugins,L1,0.7642,0.0002,0.0003,0.0016,0.4783,5979,False
dotclaude/marketplace,github_plugins,plugins,L1,0.9978,0.0005,0.0002,0.0003,0.3333,8192,False
hoblin/claude-ruby-marketplace,github_plugins,plugins,L0,0.7518,0.0008,0.0003,0.0001,0.0457,2742,False
pkc918/reactor,github_plugins,plugins,L1,0.9898,0.0002,0.0001,0.0005,0.0262,325,False
avsm/ocaml-claude-marketplace,github_plugins,plugins,L1,0.9994,0.0004,0.0001,0.0002,0.3080,2450,False
glincker/claude-code-marketplace,github_plugins,plugins,L1,0.9954,0.0005,0.0002,0.0007,0.0417,8192,False
crouton-labs/crouton-kit,github_plugins,plugins,L1,0.9955,0.0007,0.0003,0.0003,0.1633,48,False
shopwareLabs/ai-coding-tools,github_plugins,plugins,L1,0.9856,0.0003,0.0003,0.0002,0.0079,8192,False
TechNickAI/ai-coding-config,github_plugins,plugins,L3,0.9963,0.0154,0.9904,0.0074,0.8928,8192,False
JetBrains/phpstorm-claude-marketplace,github_plugins,plugins,L0,0.9823,0.0010,0.0007,0.0011,0.0032,1245,False
Sevii/agent-marketplace,github_plugins,plugins,L1,0.9887,0.0002,0.0001,0.0001,0.2723,1761,False
Cloudzero/cloudzero-claude-marketplace,github_plugins,plugins,L1,0.9979,0.0005,0.0006,0.0006,0.0537,8192,False
kivilaid/plugin-marketplace,github_plugins,plugins,L2,0.9975,0.0021,0.0061,0.0115,0.7464,8192,False
lgbarn/trading-indicator-plugins,github_plugins,plugins,L1,0.9971,0.0005,0.0001,0.0011,0.0099,8192,False
cosjef/keepa_MCP,github_plugins,plugins,L1,0.9915,0.0002,0.0003,0.0023,0.3474,8192,False
ABCFed/claude-marketplace,github_plugins,plugins,L2,0.8138,0.0007,0.0094,0.0072,0.5614,7555,False
pluginagentmarketplace/claude-plugin-ecosystem-hub,github_plugins,plugins,L1,0.7805,0.0003,0.0003,0.0001,0.0176,8192,False
vcode-sh/vibe-tools,github_plugins,plugins,L1,0.9925,0.0007,0.0005,0.0004,0.0750,7379,False
infrastellar-dev/tesseract-skills,github_plugins,plugins,L1,0.9988,0.0002,0.0001,0.0005,0.0176,3082,False
ESJavadex/claude-homeassistant-plugins,github_plugins,plugins,L1,0.9040,0.0005,0.0002,0.0005,0.0024,3582,False
Xexr/marketplace,github_plugins,plugins,L1,0.9960,0.0003,0.0003,0.0003,0.0255,8192,False
gpshead/cpython-skills,github_plugins,plugins,L1,0.9940,0.0001,0.0001,0.0001,0.0081,5194,False
nlinhvu/learn-java-frameworks-marketplace,github_plugins,plugins,L1,0.9935,0.0001,0.0001,0.0004,0.0027,8192,False
shining319/claude-code-single-person-workflow,github_plugins,plugins,L1,0.9982,0.0004,0.0004,0.0001,0.0108,8192,False
nervous-net/nervous-marketplace,github_plugins,plugins,L1,0.9707,0.0005,0.0002,0.0031,0.1100,7613,False
rsts-dev/claude-buddy-marketplace,github_plugins,plugins,L1,0.9634,0.0003,0.0003,0.0001,0.0563,4990,False
DennisLiuCk/claude-plugin-marketplace,github_plugins,plugins,L1,0.9970,0.0003,0.0008,0.0005,0.0559,6258,False
OfficialBoomi/boomi-companion,github_plugins,plugins,L1,0.8701,0.0008,0.0003,0.0002,0.2724,1680,False
dashed/claude-marketplace,github_plugins,plugins,L1,0.9987,0.0002,0.0002,0.0003,0.1102,8192,False
claude-market/marketplace,github_plugins,plugins,L0,0.5815,0.0002,0.0003,0.0009,0.0069,6225,False
Marcel-Bich/marcel-bich-claude-marketplace,github_plugins,plugins,L1,0.9974,0.0003,0.0002,0.0001,0.0089,8185,False
dapi/claude-code-marketplace,github_plugins,plugins,L1,0.9979,0.0003,0.0001,0.0019,0.1182,6465,False
getty104/claude-code-marketplace,github_plugins,plugins,L1,0.9982,0.0004,0.0001,0.0006,0.0646,4084,False
The-Focus-AI/claude-marketplace,github_plugins,plugins,L1,0.9983,0.0002,0.0002,0.0004,0.1060,6768,False
Casper-Studios/casper-marketplace,github_plugins,plugins,L1,0.9937,0.0004,0.0004,0.0008,0.2899,2745,False
takahirom/takahirom-claude-code-marketplace,github_plugins,plugins,L1,0.9820,0.0002,0.0001,0.0001,0.0327,628,False
incyd/claude-crypto-research-tools,github_plugins,plugins,L1,0.5957,0.0005,0.0012,0.0026,0.9505,8002,False
dezkareid/ai-team,github_plugins,plugins,L1,0.9978,0.0003,0.0001,0.0002,0.0173,6501,False
jpoutrin/product-forge,github_plugins,plugins,L1,0.9858,0.0002,0.0002,0.0004,0.7051,8192,False
doodledood/claude-code-plugins,github_plugins,plugins,L1,0.9995,0.0002,0.0001,0.0006,0.4817,5898,False
itsdevcoffee/plum,github_plugins,plugins,L1,0.5055,0.0007,0.0018,0.0010,0.8717,8192,False
danielrosehill/Claude-Code-Plugins,github_plugins,plugins,L1,0.9979,0.0002,0.0001,0.0002,0.2340,8192,False
huangdijia/oh-my-claude-code-plugins,github_plugins,plugins,L1,0.9654,0.0001,0.0001,0.0013,0.0369,8192,False
vre/flow-state,github_plugins,plugins,L1,0.9958,0.0008,0.0002,0.0031,0.7305,7480,False
aheritier/boost-your-ai,github_plugins,plugins,L1,0.9840,0.0002,0.0001,0.0002,0.0391,2033,False
danielraffel/generous-corp-marketplace,github_plugins,plugins,L1,0.9772,0.0003,0.0001,0.0005,0.0258,4763,False
GGPrompts/my-gg-plugins,github_plugins,plugins,L1,0.9993,0.0013,0.0007,0.0003,0.5469,67,False
schwepps/skills,github_plugins,plugins,L1,0.9974,0.0004,0.0008,0.0003,0.0114,5702,False
BastiDood/dependency-wrangler,github_plugins,plugins,L1,0.9896,0.0005,0.0001,0.0002,0.2863,2719,False
kriscard/kriscard-claude-plugins,github_plugins,plugins,L1,0.9982,0.0002,0.0002,0.0002,0.0091,7441,False
stbenjam/claudelint,github_plugins,plugins,L1,0.9543,0.0012,0.0008,0.0040,0.0045,8192,False
atournayre/claude-marketplace,github_plugins,plugins,L1,0.9971,0.0016,0.0003,0.0001,0.5713,5968,False
jlsookiki/secondhand-mcp,github_plugins,plugins,L1,0.9839,0.0005,0.0001,0.0016,0.7996,7472,False
dansasser/claude-code-marketplace,github_plugins,plugins,L1,0.9974,0.0003,0.0005,0.0004,0.0269,8192,False
geoffjay/claude-plugins,github_plugins,plugins,L1,0.9953,0.0006,0.0001,0.0002,0.4546,2981,False
timurkhakhalev/cc-plugins,github_plugins,plugins,L1,0.9990,0.0008,0.0001,0.0004,0.9225,684,False
opkod-france/opkod-claude-code-plugins,github_plugins,plugins,L1,0.9968,0.0007,0.0001,0.0003,0.4463,2577,False
giginet/cc-plugin-catalog,github_plugins,plugins,L0,0.9914,0.0004,0.0004,0.0015,0.0051,7108,False
bjzgcai/carter-marketplace,github_plugins,plugins,L1,0.6363,0.0005,0.0011,0.0013,0.2517,8192,False
Gingiris/gingiris-skills,github_plugins,plugins,L1,0.9979,0.0003,0.0006,0.0003,0.0617,3316,False
lodetomasi/claude-agents-framework,github_plugins,plugins,L1,0.7072,0.0002,0.0007,0.0025,0.0071,8192,False
dhofheinz/open-plugins,github_plugins,plugins,L1,0.9735,0.0003,0.0026,0.0003,0.8936,8192,False
Lego4005/foxit-marketplace,github_plugins,plugins,L1,0.9101,0.0003,0.0002,0.0001,0.0748,4214,False
zpaper-com/ClaudeKit,github_plugins,plugins,L1,0.9943,0.0002,0.0001,0.0003,0.0178,8111,False
lfnovo/por-marketplace,github_plugins,plugins,L1,0.9973,0.0004,0.0001,0.0003,0.8664,605,False
memksim/workflow-marketplace,github_plugins,plugins,L1,0.9970,0.0005,0.0001,0.0001,0.6957,1322,False
lewislulu/lulu-cc-marketplace,github_plugins,plugins,L1,0.9997,0.0004,0.0001,0.0003,0.8203,843,False
OpenGradient/claude-plugins,github_plugins,plugins,L1,0.9918,0.0001,0.0001,0.0007,0.0235,2951,False
sablier-labs/plugin-marketplace,github_plugins,plugins,L1,0.9861,0.0007,0.0001,0.0003,0.4732,3477,False
CavinHuang/claude-skills-hub,github_plugins,plugins,L0,0.9976,0.0009,0.0005,0.0005,0.0095,6249,False
adeonir/claude-code-extras,github_plugins,plugins,L1,0.9910,0.0002,0.0001,0.0003,0.2228,1786,False
shrwnsan/vibekit-claude-plugins,github_plugins,plugins,L1,0.9981,0.0001,0.0001,0.0004,0.7291,7900,False
fullo/claude-plugins-marketplace,github_plugins,plugins,L1,0.9938,0.0006,0.0001,0.0003,0.3788,2504,False
BitYoungjae/marketplace,github_plugins,plugins,L1,0.9859,0.0003,0.0001,0.0003,0.3871,3123,False
JoshuaOliphant/claude-plugins,github_plugins,plugins,L2,0.9982,0.0052,0.0081,0.0249,0.2790,3059,False
michellemayes/vibe-tooling,github_plugins,plugins,L1,0.9897,0.0004,0.0003,0.0001,0.1909,576,False
dwmkerr/claude-code-agent,github_plugins,plugins,L2,0.9852,0.0007,0.0016,0.0125,0.1243,8192,False
devonjones/devon-claude-skills,github_plugins,plugins,L1,0.9940,0.0002,0.0001,0.0005,0.0058,2996,False
mike-north/ai-plugin-marketplace-template,github_plugins,plugins,L1,0.7914,0.0005,0.0004,0.0003,0.0016,8192,False
openshift-hyperfleet/hyperfleet-claude-plugins,github_plugins,plugins,L0,0.9855,0.0006,0.0003,0.0002,0.0035,2460,False
superbenefit/sb-marketplace,github_plugins,plugins,L1,0.9767,0.0003,0.0001,0.0001,0.0479,3496,False
nushell-prophet/nushell-skills,github_plugins,plugins,L0,0.8625,0.0003,0.0003,0.0001,0.0030,1194,False
stbenjam/claude-marketplace-template,github_plugins,plugins,L1,0.9950,0.0004,0.0002,0.0014,0.0241,5617,False
reggiechan74/cc-plugins,github_plugins,plugins,L1,0.9990,0.0002,0.0002,0.0003,0.3238,8192,False
wenhaochai/claude-plugins,github_plugins,plugins,L1,0.9961,0.0002,0.0001,0.0008,0.0268,2426,False
WarrenZhu050413/Warren-Claude-Code-Plugin-Marketplace,github_plugins,plugins,L1,0.9953,0.0002,0.0001,0.0003,0.0167,1807,False
ANcpLua/ancplua-claude-plugins,github_plugins,plugins,L1,0.9984,0.0003,0.0002,0.0002,0.0792,4680,False
himicoswilson/himi-claude-plugins,github_plugins,plugins,L1,0.9861,0.0007,0.0001,0.0003,0.0898,1314,False
kzytateishi/spikeee-plugins-marketplace,github_plugins,plugins,L1,0.8159,0.0004,0.0001,0.0002,0.0223,1216,False
CoderMageFox/claude-skills-market,github_plugins,plugins,L3,0.9756,0.0071,0.9575,0.0030,0.9535,1192,False
dylanreed/shopify-theme-design,github_plugins,plugins,L1,0.9908,0.0002,0.0005,0.0004,0.0050,3256,False
co-writer-system/co-writer-plugins,github_plugins,plugins,L1,0.9971,0.0006,0.0004,0.0002,0.0197,8192,False
yebot/rad-cc-plugins,github_plugins,plugins,L1,0.9992,0.0003,0.0001,0.0003,0.1798,3357,False
Primadetaautomation/primadata-marketplace,github_plugins,plugins,L1,0.9920,0.0006,0.0010,0.0005,0.1089,8192,False
cased/claude-code-plugins,github_plugins,plugins,L1,0.9687,0.0003,0.0001,0.0004,0.0018,1576,False
mondaycom/agentic-monday,github_plugins,plugins,L1,0.9721,0.0002,0.0001,0.0003,0.0452,1639,False
Agentic-Insights/foundry,github_plugins,plugins,L1,0.9976,0.0002,0.0006,0.0001,0.0370,5672,False
Lap-Platform/claude-marketplace,github_plugins,plugins,L1,0.7774,0.0009,0.0024,0.0054,0.3514,2879,False
ralphbean/claude-marketplace-sync,github_plugins,plugins,L2,0.6078,0.0004,0.0008,0.0032,0.8504,2681,False
Sahib-Sawhney-WH/sahibs-claude-plugin-marketplace,github_plugins,plugins,L1,0.9669,0.0002,0.0001,0.0002,0.0109,3636,False
linehaul-ai/linehaulai-claude-marketplace,github_plugins,plugins,L1,0.9940,0.0001,0.0001,0.0003,0.0110,3403,False
andrena-objects-ag/andrena-claude-marketplace,github_plugins,plugins,L1,0.9989,0.0004,0.0003,0.0010,0.1923,6009,False
SmidigStorm/storm-claude-marketplace,github_plugins,plugins,L1,0.9976,0.0002,0.0004,0.0002,0.0214,5264,False
discountry/ritmex-marketplace,github_plugins,plugins,L2,0.9284,0.0003,0.0002,0.0085,0.5589,6546,False
Human-Frontier-Labs-Inc/human-frontier-labs-marketplace,github_plugins,plugins,L2,0.9780,0.0004,0.0021,0.0025,0.1988,8053,False
leefowlercu/agent-kit,github_plugins,plugins,L1,0.9990,0.0002,0.0003,0.0004,0.0030,6074,False
cantinasec/plugins,github_plugins,plugins,L0,0.6502,0.0005,0.0004,0.0003,0.0273,423,False
notsurewhoisthis/claude-seo-expert-marketplace,github_plugins,plugins,L0,0.5072,0.0005,0.0002,0.0001,0.0233,2054,False
swyxio/claude-plugins,github_plugins,plugins,L1,0.9821,0.0001,0.0001,0.0003,0.0372,1038,False
ky1ejs/claude-plugins,github_plugins,plugins,L2,0.9684,0.0005,0.0232,0.0023,0.7653,1564,False
fx/cc,github_plugins,plugins,L1,0.9907,0.0002,0.0001,0.0001,0.0117,1790,False
AfterRealm/father-time,github_plugins,plugins,L1,0.9473,0.0014,0.0008,0.0010,0.0059,4444,False
DannyAziz/2025-review,github_plugins,plugins,L1,0.9785,0.0004,0.0002,0.0001,0.2304,701,False
iamladi/cautious-computing-machine,github_plugins,plugins,L1,0.9794,0.0003,0.0003,0.0005,0.1164,6532,False
vmkteam/claude-plugins,github_plugins,plugins,L1,0.9850,0.0003,0.0005,0.0015,0.3102,8018,False
oakensoul/aida-marketplace,github_plugins,plugins,L1,0.9962,0.0004,0.0001,0.0002,0.6160,1664,False
StavPartouche/claude-channels-workaround,github_plugins,plugins,L1,0.9947,0.0001,0.0001,0.0009,0.1174,3192,False
agentic-utils/skills,github_plugins,plugins,L1,0.9894,0.0001,0.0001,0.0005,0.0448,1335,False
adamancini/clew,github_plugins,plugins,L1,0.8818,0.0002,0.0012,0.0024,0.0339,8192,False
pigfoot/claude-code-hubs,github_plugins,plugins,L3,0.8200,0.0030,0.7644,0.0013,0.9119,8192,False
hesreallyhim/claude-code-json-schema,github_plugins,plugins,L0,0.8907,0.0003,0.0001,0.0004,0.0031,2975,False
NikiforovAll/claude-code-hub,github_plugins,plugins,L1,0.5808,0.0003,0.0005,0.0027,0.0845,3261,False
alejandrosaenz117/bonfires-marketplace,github_plugins,plugins,L1,0.9906,0.0008,0.0003,0.0003,0.0700,2601,False
MadAppGang/magus,github_plugins,plugins,L1,0.9965,0.0003,0.0005,0.0004,0.0405,8192,False
Sagargupta16/claude-skills,github_plugins,plugins,L1,0.9932,0.0004,0.0003,0.0002,0.0285,8192,False
azw293/agent-skins,github_plugins,plugins,L2,0.9656,0.0020,0.0492,0.0083,0.7025,5484,False
ingpoc/claude-code-plugins-marketplace,github_plugins,plugins,L1,0.9007,0.0005,0.0002,0.0001,0.1595,8192,False
scoutqa-dot-ai/claude-code,github_plugins,plugins,L1,0.9954,0.0006,0.0001,0.0007,0.7008,1386,False
ncssm-robotics/ftc-claude,github_plugins,plugins,L1,0.9947,0.0008,0.0003,0.0004,0.0106,7563,False
martin-janci/claude-marketplace,github_plugins,plugins,L1,0.9889,0.0002,0.0001,0.0005,0.8844,1137,False
davistroy/claude-marketplace,github_plugins,plugins,L1,0.9490,0.0004,0.0002,0.0006,0.0372,8192,False
gpambrozio/ClaudeCodePlugins,github_plugins,plugins,L1,0.9715,0.0003,0.0001,0.0003,0.0074,5331,False
loom99-public/loom99-claude-marketplace,github_plugins,plugins,L1,0.9922,0.0002,0.0007,0.0003,0.0030,5197,False
ag2ai/ag2-claude-plugins,github_plugins,plugins,L1,0.9961,0.0006,0.0001,0.0009,0.0110,4173,False
ce-dot-net/ce-claude-marketplace,github_plugins,plugins,L2,0.9884,0.0087,0.0735,0.0106,0.2448,8192,False
nicholls-inc/claude-code-marketplace,github_plugins,plugins,L1,0.9993,0.0003,0.0001,0.0003,0.4157,1415,False
cicababba/claude-plugins-marketplace,github_plugins,plugins,L1,0.5009,0.0005,0.0001,0.0002,0.1029,1853,False
skylence-be/claude-code-marketplace,github_plugins,plugins,L1,0.9913,0.0007,0.0007,0.0013,0.7736,8192,False
sevos/claude-code-marketplace,github_plugins,plugins,L1,0.9906,0.0002,0.0002,0.0009,0.4502,3223,False
hyperskill/claude-code-marketplace,github_plugins,plugins,L1,0.9537,0.0002,0.0001,0.0002,0.0243,8192,False
comzine/claude-code-marketplace,github_plugins,plugins,L1,0.9897,0.0004,0.0001,0.0002,0.0740,3914,False
swen128/claude-plugins,github_plugins,plugins,L1,0.9380,0.0003,0.0001,0.0002,0.1342,445,False
krmcbride/claude-plugins,github_plugins,plugins,L1,0.9650,0.0008,0.0002,0.0006,0.9917,5049,False
phaezer/claude-mkt,github_plugins,plugins,L1,0.9691,0.0001,0.0002,0.0008,0.0241,8192,False
tmpdir-org/tmpdir-claude-code-marketplace,github_plugins,plugins,L1,0.8963,0.0002,0.0001,0.0003,0.0079,2353,False
darthmolen/hytale-claude-code-marketplace,github_plugins,plugins,L1,0.9972,0.0002,0.0002,0.0004,0.0200,2899,False
Rigos0/claude-code-scraping-marketplace,github_plugins,plugins,L1,0.9994,0.0004,0.0001,0.0009,0.8923,3074,False
eduardoarantes/claude-code-plugin-marketplace,github_plugins,plugins,L1,0.9929,0.0004,0.0000,0.0003,0.0705,5755,False
cashwu/claude-code-tdd-marketplace,github_plugins,plugins,L1,0.9989,0.0005,0.0004,0.0017,0.7136,5683,False
nathan-gage/ngage-marketplace,github_plugins,plugins,L1,0.9965,0.0009,0.0001,0.0005,0.9501,621,False
iris-hep/marketplace,github_plugins,plugins,L1,0.9953,0.0004,0.0010,0.0002,0.0755,34,False
ankushdixit/claude-plugins,github_plugins,plugins,L2,0.9722,0.0011,0.0030,0.0018,0.5393,8192,False
9tykeshav/mern-ninja-marketplace,github_plugins,plugins,L1,0.9974,0.0003,0.0001,0.0004,0.3334,824,False
Pgarciapg/pgarciapg-plugins,github_plugins,plugins,L1,0.9916,0.0003,0.0001,0.0008,0.8627,1984,False
mintmcp/mintmcp-claude-code,github_plugins,plugins,L1,0.9621,0.0003,0.0001,0.0007,0.0040,3474,False
aaronbassett/agent-foundry,github_plugins,plugins,L1,0.9969,0.0006,0.0002,0.0004,0.0076,6358,False
CandleKeepAgents/candlekeep-marketplace,github_plugins,plugins,L1,0.9960,0.0005,0.0001,0.0019,0.0308,4686,False
Bae-ChangHyun/cc-plugins-bch,github_plugins,plugins,L1,0.9982,0.0005,0.0003,0.0003,0.0410,4237,False
epologee/leclause-skills,github_plugins,plugins,L1,0.9924,0.0001,0.0005,0.0005,0.0224,8192,False
galaxyproject/claude-galaxy-plugins,github_plugins,plugins,L0,0.9780,0.0005,0.0001,0.0003,0.0153,860,False
ondrej-svec/heart-of-gold-toolkit,github_plugins,plugins,L1,0.9938,0.0002,0.0005,0.0007,0.1112,8192,False
lexfrei/ccc,github_plugins,plugins,L1,0.9918,0.0002,0.0002,0.0002,0.4323,4380,False
dvcrn/openclaw-skills-marketplace,github_plugins,plugins,L1,0.9593,0.0002,0.0002,0.0005,0.0215,2668,False
Soul-Brews-Studio/plugin-marketplace,github_plugins,plugins,L1,0.9985,0.0002,0.0001,0.0005,0.1768,2139,False
TheSylvester/agentic-coding-tools,github_plugins,plugins,L1,0.9857,0.0004,0.0002,0.0016,0.0491,5028,False
heymitch/claude-cowork-bootcamp,github_plugins,plugins,L1,0.9965,0.0008,0.0002,0.0003,0.0955,74,False
iamcxa/kc-claude-plugins,github_plugins,plugins,L1,0.9970,0.0001,0.0004,0.0002,0.0444,3989,False
tercel/tercel-claude-plugins,github_plugins,plugins,L1,0.9933,0.0001,0.0001,0.0002,0.0148,3071,False
Emasoft/claude-plugins-validation,github_plugins,plugins,L0,0.8440,0.0007,0.0026,0.0014,0.0174,8192,False
vanman2024/domain-plugin-builder,github_plugins,plugins,L2,0.9830,0.0013,0.0302,0.0075,0.1298,8192,False
techgangboss/agentstore,github_plugins,plugins,L2,0.9899,0.0047,0.0317,0.1290,0.9198,6993,False
unclecode/claude-code-tools,github_plugins,plugins,L1,0.9996,0.0001,0.0001,0.0010,0.0094,2536,False
eadydb/plugins,github_plugins,plugins,L1,0.9935,0.0004,0.0002,0.0001,0.0271,2288,False
ferdousbhai/cloud-fullstack-skills,github_plugins,plugins,L1,0.9981,0.0001,0.0002,0.0001,0.0927,752,False
trancong12102/ccc,github_plugins,plugins,L1,0.9982,0.0001,0.0004,0.0005,0.4435,3645,False
flight505/flight505-marketplace,github_plugins,plugins,L1,0.9107,0.0006,0.0019,0.0003,0.7444,8192,False
Nice-Wolf-Studio/wolf-skills-marketplace,github_plugins,plugins,L1,0.9983,0.0015,0.0008,0.0008,0.1102,7327,False
AfterRealm/blunt-cake,github_plugins,plugins,L1,0.9633,0.0009,0.0109,0.0010,0.9385,8192,False
denniscalazans/denniscalazans-plugins,github_plugins,plugins,L1,0.9925,0.0001,0.0002,0.0003,0.0565,6157,False
